SEQN,timezone,duration_hours,mean_lux,mean_daytime_lux,mean_nighttime_lux,time_above_threshold,M10,L5,RA
67195,UTC,192.08333333333334,161.05683579069097,303.96044482957825,14.307137345679012,0.0,351.2490979938272,0.011083333333333334,0.9999368938813876
67185,UTC,192.08333333333334,78.48651633420064,156.4737991898148,0.6331331793687451,0.0,187.71630208333332,0.3912222222222222,0.9958404404750262
63124,UTC,192.08333333333334,61.66842295461116,117.13978625072212,5.084942129629629,0.0,138.78496643518517,0.049986111111111106,0.9992799203630737
71712,UTC,192.08333333333334,49.94394333622434,95.15055170421721,3.7313618827160493,0.0,111.62917939814815,0.06733333333333333,0.9987943520941391
63941,UTC,192.08333333333334,36.58696588609425,66.76779896013865,5.947835648148149,0.0,76.45336805555556,0.0046875,0.9998773837507129
67171,UTC,192.08333333333334,90.29672737785486,172.7342229924899,7.382677469135802,0.0,198.16720524691357,0.011340277777777777,0.9998855549398876
68676,UTC,192.08333333333334,191.9926394911824,355.7108983246678,11.668966049382716,0.0,426.43099884259266,0.005631944444444444,0.9999735860194091
65331,UTC,192.08333333333334,51.82464440589765,100.48649624494512,3.7016975308641977,0.0,120.94376041666668,0.0,1.0
62599,UTC,192.08333333333334,79.7578476438277,155.88197862507224,1.8293711419753085,0.0,187.02570331790125,0.5074236111111111,0.9945884375798503
71457,UTC,192.08333333333334,33.180983744755494,61.57360645471359,5.235516975308642,0.0,73.77725402661063,1.1392777777777778,0.9695854105806045
68992,UTC,192.08333333333334,26.73050303555941,47.14613229347197,6.861172839506173,0.0,60.15441280864198,0.08339583333333328,0.9972311133086199
64377,UTC,192.08333333333334,254.38175628794448,453.8255170421722,24.30895061728395,55.0,525.1046616512346,8.752083333333333,0.9672118656716183
63310,UTC,192.08333333333334,63.058806013298636,114.90662333911035,8.212881944444446,0.0,115.47972646604939,3.018104166666667,0.9490606005097043
70301,UTC,192.08333333333334,64.84652356172305,128.5173916811092,0.8455362654320987,0.0,153.4378649691358,0.15520833333333334,0.9979789670198516
70798,UTC,192.08333333333334,28.309810638912978,53.25732813402657,1.7732716049382715,0.0,61.322572916666665,0.13955555555555554,0.9954588114982504
68884,UTC,192.08333333333334,70.00262214512864,132.8009069901791,2.7524459876543212,0.0,154.95342206790122,0.005618055555555556,0.9999274897992261
68595,UTC,192.08333333333334,124.34380456779417,222.32690641247834,20.157380401234565,0.0,251.92255401234567,0.2019236111111111,0.9983982228697946
69748,UTC,180.33333333333334,80.36952424942264,162.75180888462768,1.6574665090622538,0.0,192.7924072420635,0.0008958333333333333,0.999990706800298
64801,UTC,192.08333333333334,69.0829849667534,129.794921875,7.434260969976906,0.0,156.36305208333334,0.020576388888888887,0.9997368472762794
